2025-09-18 18:58:04 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:58:04.476423', 'temperature': 72.0}
2025-09-18 18:58:39 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:58:39.558724', 'temperature': 74.8}
2025-09-18 18:58:39 | INFO | Processed JSON message: {'timestamp': '2025-09-18T23:58:39.558724', 'temperature': 74.8}
2025-09-18 18:58:44 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:58:44.564457', 'temperature': 75.2}
2025-09-18 18:58:44 | INFO | Processed JSON message: {'timestamp': '2025-09-18T23:58:44.564457', 'temperature': 75.2}
2025-09-18 18:58:49 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:58:49.574214', 'temperature': 75.6}
2025-09-18 18:58:49 | INFO | Processed JSON message: {'timestamp': '2025-09-18T23:58:49.574214', 'temperature': 75.6}
2025-09-18 18:58:54 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:58:54.579051', 'temperature': 76.0}
2025-09-18 18:58:54 | INFO | Processed JSON message: {'timestamp': '2025-09-18T23:58:54.579051', 'temperature': 76.0}
2025-09-18 18:58:59 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:58:59.594240', 'temperature': 76.4}
2025-09-18 18:58:59 | INFO | Processed JSON message: {'timestamp': '2025-09-18T23:58:59.594240', 'temperature': 76.4}
2025-09-18 18:59:03 | WARNING | Consumer interrupted by user.
2025-09-18 18:59:03 | INFO | Kafka consumer for topic 'smoker_csv' closed.
2025-09-18 18:59:04 | INFO | Sent message to topic 'smoker_csv': {'timestamp': '2025-09-18T23:59:04.602750', 'temperature': 76.8}
2025-09-18 18:59:05 | WARNING | Producer interrupted by user.
2025-09-18 18:59:05 | INFO | Kafka producer closed.
2025-09-18 18:59:05 | INFO | END producer.
2025-09-19 17:40:10 | INFO | Logging to file: logs/project_log.log
2025-09-19 17:40:10 | INFO | Log sanitization enabled, personal info removed
2025-09-19 17:40:10 | INFO | START producer...
2025-09-19 17:40:12 | ERROR | Kafka connection failed: NoBrokersAvailable
2025-09-19 17:40:12 | INFO | {'message': 'I just shared JavaScript! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-19 17:40:12', 'category': 'tech', 'sentiment': 0.42, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-19 17:40:17 | INFO | {'message': 'I just loved a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 17:40:17', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-19 17:40:22 | INFO | {'message': 'I just loved game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:40:22', 'category': 'gaming', 'sentiment': 0.03, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-19 17:40:27 | INFO | {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 17:40:27', 'category': 'other', 'sentiment': 0.84, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 17:40:32 | INFO | {'message': 'I just found an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-19 17:40:32', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 17:40:37 | INFO | {'message': 'I just loved travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:40:37', 'category': 'travel', 'sentiment': 0.54, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-19 17:40:42 | INFO | {'message': 'I just loved a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-19 17:40:42', 'category': 'humor', 'sentiment': 0.9, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-19 17:40:47 | INFO | {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:40:47', 'category': 'gaming', 'sentiment': 0.44, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-19 17:40:52 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-19 17:40:52', 'category': 'tech', 'sentiment': 0.75, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-19 17:40:57 | INFO | {'message': 'I just tried game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-19 17:40:57', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-19 17:41:02 | INFO | {'message': 'I just tried a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 17:41:02', 'category': 'other', 'sentiment': 0.64, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-19 17:41:02 | WARNING | Producer interrupted by user.
2025-09-19 17:41:02 | INFO | Producer shutting down.
2025-09-19 17:42:09 | INFO | Logging to file: logs/project_log.log
2025-09-19 17:42:09 | INFO | Log sanitization enabled, personal info removed
2025-09-19 17:42:09 | INFO | START producer...
2025-09-19 17:42:11 | ERROR | Kafka connection failed: NoBrokersAvailable
2025-09-19 17:42:11 | INFO | {'message': 'I just loved a meme! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 17:42:11', 'category': 'humor', 'sentiment': 0.61, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-19 17:42:16 | INFO | {'message': 'I just shared JavaScript! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:42:16', 'category': 'tech', 'sentiment': 0.29, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-19 17:42:21 | INFO | {'message': 'I just loved a movie! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-19 17:42:21', 'category': 'entertainment', 'sentiment': 0.0, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-19 17:42:26 | INFO | {'message': 'I just found Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:42:26', 'category': 'tech', 'sentiment': 0.16, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-19 17:42:31 | INFO | {'message': 'I just saw an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-19 17:42:31', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 32}
2025-09-19 17:42:36 | INFO | {'message': 'I just loved a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 17:42:36', 'category': 'humor', 'sentiment': 0.66, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-19 17:42:41 | INFO | {'message': 'I just found travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-19 17:42:41', 'category': 'travel', 'sentiment': 0.05, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-19 17:42:46 | INFO | {'message': 'I just shared an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:42:46', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-19 17:42:51 | INFO | {'message': 'I just shared Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:42:51', 'category': 'tech', 'sentiment': 0.1, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-19 17:42:52 | WARNING | Producer interrupted by user.
2025-09-19 17:42:52 | INFO | Producer shutting down.
2025-09-19 17:47:25 | INFO | Logging to file: logs/project_log.log
2025-09-19 17:47:25 | INFO | Log sanitization enabled, personal info removed
2025-09-19 17:47:25 | INFO | START producer...
2025-09-19 17:47:27 | ERROR | Kafka connection failed: NoBrokersAvailable
2025-09-19 17:47:27 | INFO | {'message': 'I just found Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-19 17:47:27', 'category': 'tech', 'sentiment': 0.14, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-19 17:47:32 | INFO | {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-19 17:47:32', 'category': 'gaming', 'sentiment': 0.3, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-19 17:47:37 | INFO | {'message': 'I just saw a story! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-19 17:47:37', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-19 17:47:42 | INFO | {'message': 'I just tried a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 17:47:42', 'category': 'entertainment', 'sentiment': 0.96, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-19 17:47:47 | INFO | {'message': 'I just tried Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:47:47', 'category': 'tech', 'sentiment': 0.5, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-19 17:47:52 | INFO | {'message': 'I just found recipe! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-19 17:47:52', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-19 17:47:57 | INFO | {'message': 'I just tried travel! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-19 17:47:57', 'category': 'travel', 'sentiment': 0.61, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-19 17:47:59 | WARNING | Producer interrupted by user.
2025-09-19 17:47:59 | INFO | Producer shutting down.
